"STATION","NAME","DATE","TAVG","TMAX","TMIN"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1963-12-20",,"47","38"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1963-12-21",,"44","38"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1963-12-22",,"43","38"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1963-12-23",,"44","35"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1963-12-24",,"48","29"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1963-12-25",,"52","36"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1963-12-26",,"42","37"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1963-12-27",,"45","37"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1963-12-28",,"47","38"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1963-12-29",,"48","31"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1963-12-30",,"46","39"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1963-12-31",,"50","40"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-01-01",,"53","42"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-01-02",,"49","38"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-01-03",,"44","30"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-01-04",,"48","32"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-01-05",,"45","35"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-01-06",,"46","31"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-01-07",,"44","30"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-01-08",,"46","35"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-01-09",,"44","34"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-01-10",,"44","34"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-01-11",,"45","35"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-01-12",,"46","37"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-01-13",,"41","32"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-01-14",,"46","36"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-01-15",,"52","38"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-01-16",,"52","42"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-01-17",,"44","35"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-01-18",,"39","34"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-01-19",,"48","34"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-01-20",,"44","33"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-01-21",,"42","32"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-01-22",,"39","34"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-01-23",,"43","34"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-01-24",,"51","36"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-01-25",,"51","42"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-01-26",,"50","41"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-01-27",,"52","34"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-01-28",,"50","28"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-01-29",,"53","38"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-01-30",,"46","33"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-01-31",,"50","39"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-02-01",,"49","36"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-02-02",,"47","32"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-02-03",,"50","27"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-02-04",,"45","29"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-02-05",,"45","29"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-02-06",,"49","23"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-02-07",,"47","23"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-02-08",,"45","25"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-02-09",,"51","29"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-02-10",,"50","34"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-02-11",,"48","31"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-02-12",,"42","30"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-02-13",,"46","34"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-02-14",,"46","32"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-02-15",,"44","35"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-02-16",,"46","37"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-02-17",,"49","39"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-02-18",,"54","40"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-02-19",,"53","30"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-02-20",,"57","29"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-02-21",,"55","28"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-02-22",,"60","28"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-02-23",,"58","28"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-02-24",,"53","31"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-02-25",,"53","24"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-02-26",,"50","25"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-02-27",,"52","31"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-02-28",,"48","34"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-02-29",,"44","34"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-03-01",,"50","38"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-03-02",,"48","35"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-03-03",,"45","38"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-03-04",,"56","36"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-03-05",,"45","34"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-03-06",,"45","34"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-03-07",,"47","31"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-03-08",,"45","35"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-03-09",,"45","32"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-03-10",,"48","39"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-03-11",,"48","35"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-03-12",,"45","34"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-03-13",,"48","32"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-03-14",,"55","41"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-03-15",,"56","38"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-03-16",,"59","33"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-03-17",,"49","35"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-03-18",,"49","37"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-03-19",,"53","29"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-03-20",,"47","38"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-03-21",,"48","37"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-03-22",,"54","34"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-03-23",,"47","38"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-03-24",,"50","32"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-03-25",,"45","35"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-03-26",,"53","40"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-03-27",,"57","32"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-03-28",,"70","32"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-03-29",,"74","37"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-03-30",,"70","46"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-03-31",,"60","40"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-04-01",,"53","38"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-04-02",,"53","38"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-04-03",,"62","30"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-04-04",,"51","37"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-04-05",,"48","38"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-04-06",,"61","37"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-04-07",,"67","36"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-04-08",,"61","40"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-04-09",,"51","42"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-04-10",,"51","44"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-04-11",,"52","37"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-04-12",,"55","40"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-04-13",,"60","35"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-04-14",,"61","36"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-04-15",,"52","34"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-04-16",,"47","32"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-04-17",,"56","32"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-04-18",,"64","30"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-04-19",,"67","33"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-04-20",,"56","36"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-04-21",,"55","40"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-04-22",,"53","37"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-04-23",,"53","40"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-04-24",,"61","40"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-04-25",,"54","45"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-04-26",,"57","43"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-04-27",,"53","44"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-04-28",,"67","38"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-04-29",,"50","38"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-04-30",,"50","33"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-05-01",,"49","32"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-05-02",,"53","32"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-05-03",,"54","33"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-05-04",,"53","40"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-05-05",,"53","38"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-05-06",,"61","39"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-05-07",,"55","43"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-05-08",,"57","45"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-05-09",,"58","45"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-05-10",,"58","44"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-05-11",,"68","40"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-05-12",,"56","42"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-05-13",,"56","39"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-05-14",,"65","33"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-05-15",,"68","36"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-05-16",,"68","42"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-05-17",,"66","48"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-05-18",,"68","47"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-05-19",,"71","47"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-05-20",,"62","47"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-05-21",,"60","43"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-05-22",,"59","42"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-05-23",,"69","35"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-05-24",,"61","44"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-05-25",,"69","38"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-05-26",,"79","41"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-05-27",,"74","46"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-05-28",,"61","50"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-05-29",,"70","48"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-05-30",,"84","49"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-05-31",,"76","50"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-06-01",,"68","47"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-06-02",,"70","45"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-06-03",,"73","44"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-06-04",,"69","56"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-06-05",,"63","53"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-06-06",,"64","54"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-06-07",,"59","48"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-06-08",,"53","45"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-06-09",,"77","46"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-06-10",,"60","54"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-06-11",,"63","53"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-06-12",,"72","48"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-06-13",,"72","51"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-06-14",,"71","52"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-06-15",,"64","49"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-06-16",,"62","49"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-06-17",,"63","51"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-06-18",,"64","49"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-06-19",,"61","49"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-06-20",,"70","44"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-06-21",,"68","49"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-06-22",,"83","48"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-06-23",,"76","52"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-06-24",,"74","50"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-06-25",,"79","47"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-06-26",,"64","48"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-06-27",,"66","47"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-06-28",,"70","42"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-06-29",,"78","47"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-06-30",,"77","52"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-07-01",,"68","53"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-07-02",,"66","52"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-07-03",,"70","50"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-07-04",,"61","53"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-07-05",,"71","53"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-07-06",,"82","52"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-07-07",,"85","55"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-07-08",,"67","49"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-07-09",,"72","47"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-07-10",,"84","50"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-07-11",,"89","56"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-07-12",,"87","60"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-07-13",,"82","55"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-07-14",,"66","56"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-07-15",,"72","56"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-07-16",,"72","52"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-07-17",,"75","56"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-07-18",,"69","55"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-07-19",,"78","48"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-07-20",,"69","52"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-07-21",,"69","56"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-07-22",,"71","54"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-07-23",,"80","48"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-07-24",,"85","50"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-07-25",,"85","55"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-07-26",,"83","52"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-07-27",,"87","53"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-07-28",,"88","56"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-07-29",,"82","55"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-07-30",,"67","52"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-07-31",,"70","55"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-08-01",,"69","55"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-08-02",,"67","53"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-08-03",,"67","57"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-08-04",,"69","55"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-08-05",,"78","51"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-08-06",,"87","52"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-08-07",,"78","53"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-08-08",,"76","57"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-08-09",,"74","55"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-08-10",,"90","50"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-08-11",,"84","55"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-08-12",,"69","54"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-08-13",,"71","54"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-08-14",,"74","47"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-08-15",,"73","51"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-08-16",,"79","51"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-08-17",,"79","55"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-08-18",,"72","50"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-08-19",,"70","49"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-08-20",,"78","50"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-08-21",,"85","52"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-08-22",,"89","56"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-08-23",,"89","57"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-08-24",,"94","54"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-08-25",,"75","54"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-08-26",,"66","53"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-08-27",,"60","47"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-08-28",,"68","51"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-08-29",,"69","46"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-08-30",,"62","48"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-08-31",,"70","46"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-09-01",,"63","51"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-09-02",,"62","54"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-09-03",,"76","46"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-09-04",,"81","46"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-09-05",,"68","48"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-09-06",,"68","52"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-09-07",,"66","52"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-09-08",,"65","47"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-09-09",,"70","44"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-09-10",,"80","42"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-09-11",,"81","43"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-09-12",,"81","42"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-09-13",,"74","45"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-09-14",,"66","50"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-09-15",,"75","46"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-09-16",,"78","47"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-09-17",,"66","49"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-09-18",,"67","42"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-09-19",,"66","53"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-09-20",,"63","43"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-09-21",,"65","39"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-09-22",,"71","54"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-09-23",,"77","50"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-09-24",,"78","46"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-09-25",,"63","46"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-09-26",,"76","39"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-09-27",,"77","43"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-09-28",,"67","43"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-09-29",,"57","47"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-09-30",,"63","47"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-10-01",,"65","45"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-10-02",,"63","43"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-10-03",,"70","38"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-10-04",,"75","54"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-10-05",,"80","46"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-10-06",,"77","42"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-10-07",,"68","43"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-10-08",,"67","54"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-10-09",,"65","48"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-10-10",,"63","45"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","1964-10-11",,"74","45"
